go_id,name_1006,namespace_1003
GO:0042351,'de novo' GDP-L-fucose biosynthetic process,biological_process
GO:0005245,voltage-gated calcium channel activity,molecular_function
GO:0005262,calcium channel activity,molecular_function
GO:0009626,plant-type hypersensitive response,biological_process
GO:0052543,callose deposition in cell wall,biological_process
GO:0080141,regulation of jasmonic acid biosynthetic process,biological_process
GO:0005875,microtubule associated complex,cellular_component
GO:0004518,nuclease activity,molecular_function
GO:0004638,phosphoribosylaminoimidazole carboxylase activity,molecular_function
GO:0034023,5-(carboxyamino)imidazole ribonucleotide mutase activity,molecular_function
GO:0002237,response to molecule of bacterial origin,biological_process
GO:0009581,detection of external stimulus,biological_process
GO:0018685,alkane 1-monooxygenase activity,molecular_function
GO:0048015,phosphatidylinositol-mediated signaling,biological_process
GO:0008889,glycerophosphodiester phosphodiesterase activity,molecular_function
GO:0000256,allantoin catabolic process,biological_process
GO:0004038,allantoinase activity,molecular_function
GO:0006145,purine nucleobase catabolic process,biological_process
GO:0006995,cellular response to nitrogen starvation,biological_process
GO:0010136,ureide catabolic process,biological_process
GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",molecular_function
GO:0016812,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",molecular_function
GO:0009116,nucleoside metabolic process,biological_process
GO:0008374,O-acyltransferase activity,molecular_function
GO:0004185,serine-type carboxypeptidase activity,molecular_function
GO:0005654,nucleoplasm,cellular_component
GO:0004611,phosphoenolpyruvate carboxykinase activity,molecular_function
GO:0004612,phosphoenolpyruvate carboxykinase (ATP) activity,molecular_function
GO:0017076,purine nucleotide binding,molecular_function
GO:0008131,primary amine oxidase activity,molecular_function
GO:0006471,protein ADP-ribosylation,biological_process
GO:0031625,ubiquitin protein ligase binding,molecular_function
GO:0031461,cullin-RING ubiquitin ligase complex,cellular_component
GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",molecular_function
GO:0000303,response to superoxide,biological_process
GO:0006301,postreplication repair,biological_process
GO:0006499,N-terminal protein myristoylation,biological_process
GO:0006891,intra-Golgi vesicle-mediated transport,biological_process
GO:0009755,hormone-mediated signaling pathway,biological_process
GO:0010351,lithium ion transport,biological_process
GO:0031225,anchored component of membrane,cellular_component
GO:0044265,cellular macromolecule catabolic process,biological_process
GO:0004488,methylenetetrahydrofolate dehydrogenase (NADP+) activity,molecular_function
GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",molecular_function
GO:0032502,developmental process,biological_process
GO:0005667,transcription factor complex,cellular_component
GO:0000247,C-8 sterol isomerase activity,molecular_function
GO:0016125,sterol metabolic process,biological_process
GO:0047750,cholestenol delta-isomerase activity,molecular_function
GO:0008565,protein transporter activity,molecular_function
GO:0030123,AP-3 adaptor complex,cellular_component
GO:0005366,myo-inositol:proton symporter activity,molecular_function
GO:0015798,myo-inositol transport,biological_process
GO:0004221,obsolete ubiquitin thiolesterase activity,molecular_function
GO:0036459,ubiquitinyl hydrolase activity,molecular_function
GO:0004568,chitinase activity,molecular_function
GO:0006032,chitin catabolic process,biological_process
GO:0008061,chitin binding,molecular_function
GO:0016998,cell wall macromolecule catabolic process,biological_process
GO:0009062,fatty acid catabolic process,biological_process
GO:0009740,gibberellic acid mediated signaling pathway,biological_process
GO:0045551,cinnamyl-alcohol dehydrogenase activity,molecular_function
GO:0000059,"protein import into nucleus, docking",biological_process
GO:0008536,Ran GTPase binding,molecular_function
GO:0016070,RNA metabolic process,biological_process
GO:0043248,proteasome assembly,biological_process
GO:0051510,regulation of unidimensional cell growth,biological_process
GO:0030598,rRNA N-glycosylase activity,molecular_function
GO:0015743,malate transport,biological_process
GO:0042176,regulation of protein catabolic process,biological_process
GO:0004835,tubulin-tyrosine ligase activity,molecular_function
GO:0004619,phosphoglycerate mutase activity,molecular_function
GO:0010103,stomatal complex morphogenesis,biological_process
GO:0004550,nucleoside diphosphate kinase activity,molecular_function
GO:0006165,nucleoside diphosphate phosphorylation,biological_process
GO:0006183,GTP biosynthetic process,biological_process
GO:0006228,UTP biosynthetic process,biological_process
GO:0006241,CTP biosynthetic process,biological_process
GO:0005884,actin filament,cellular_component
GO:0008802,betaine-aldehyde dehydrogenase activity,molecular_function
GO:0009698,phenylpropanoid metabolic process,biological_process
GO:0031456,glycine betaine biosynthetic process,biological_process
GO:0004372,glycine hydroxymethyltransferase activity,molecular_function
GO:0006544,glycine metabolic process,biological_process
GO:0006563,L-serine metabolic process,biological_process
GO:0035999,tetrahydrofolate interconversion,biological_process
GO:0004458,D-lactate dehydrogenase (cytochrome) activity,molecular_function
GO:0008720,D-lactate dehydrogenase activity,molecular_function
GO:0008891,glycolate oxidase activity,molecular_function
GO:0019154,glycolate dehydrogenase activity,molecular_function
GO:0051596,methylglyoxal catabolic process,biological_process
GO:0016216,isopenicillin-N synthase activity,molecular_function
GO:0017000,antibiotic biosynthetic process,biological_process
GO:0045544,gibberellin 20-oxidase activity,molecular_function
GO:0048575,"short-day photoperiodism, flowering",biological_process
GO:0001578,microtubule bundle formation,biological_process
GO:0004903,growth hormone receptor activity,molecular_function
GO:0009647,skotomorphogenesis,biological_process
GO:0009729,detection of brassinosteroid stimulus,biological_process
GO:0009911,positive regulation of flower development,biological_process
GO:0010268,brassinosteroid homeostasis,biological_process
GO:0048657,anther wall tapetum cell differentiation,biological_process
GO:0016049,cell growth,biological_process
GO:0016925,protein sumoylation,biological_process
GO:0019789,SUMO transferase activity,molecular_function
GO:0031668,cellular response to extracellular stimulus,biological_process
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",biological_process
GO:0007568,aging,biological_process
GO:0010282,senescence-associated vacuole,cellular_component
GO:0002764,immune response-regulating signaling pathway,biological_process
GO:0010204,"defense response signaling pathway, resistance gene-independent",biological_process
GO:0010359,regulation of anion channel activity,biological_process
GO:0016045,detection of bacterium,biological_process
GO:0051015,actin filament binding,molecular_function
GO:0051017,actin filament bundle assembly,biological_process
GO:0003984,acetolactate synthase activity,molecular_function
GO:0009082,branched-chain amino acid biosynthetic process,biological_process
GO:0009097,isoleucine biosynthetic process,biological_process
GO:0009099,valine biosynthetic process,biological_process
GO:0030674,"protein binding, bridging",molecular_function
GO:0019203,carbohydrate phosphatase activity,molecular_function
GO:0004867,serine-type endopeptidase inhibitor activity,molecular_function
GO:0010073,meristem maintenance,biological_process
GO:0010082,regulation of root meristem growth,biological_process
GO:0006825,copper ion transport,biological_process
GO:0043682,copper-transporting ATPase activity,molecular_function
GO:0000023,maltose metabolic process,biological_process
GO:0009029,tetraacyldisaccharide 4'-kinase activity,molecular_function
GO:0009245,lipid A biosynthetic process,biological_process
GO:2001289,lipid X metabolic process,biological_process
GO:0042132,"fructose 1,6-bisphosphate 1-phosphatase activity",molecular_function
GO:0042578,phosphoric ester hydrolase activity,molecular_function
GO:0009617,response to bacterium,biological_process
GO:0051753,mannan synthase activity,molecular_function
GO:0006661,phosphatidylinositol biosynthetic process,biological_process
GO:0004810,tRNA adenylyltransferase activity,molecular_function
GO:0004869,cysteine-type endopeptidase inhibitor activity,molecular_function
GO:0009828,plant-type cell wall loosening,biological_process
GO:0009831,plant-type cell wall modification involved in multidimensional cell growth,biological_process
GO:0019953,sexual reproduction,biological_process
GO:0009637,response to blue light,biological_process
GO:0031977,thylakoid lumen,cellular_component
GO:0080156,mitochondrial mRNA modification,biological_process
GO:0010154,fruit development,biological_process
GO:0004794,L-threonine ammonia-lyase activity,molecular_function
GO:0006566,threonine metabolic process,biological_process
GO:0003747,translation release factor activity,molecular_function
GO:0006415,translational termination,biological_process
GO:0006783,heme biosynthetic process,biological_process
GO:0006626,protein targeting to mitochondrion,biological_process
GO:0048443,stamen development,biological_process
GO:0007267,cell-cell signaling,biological_process
GO:0009628,response to abiotic stimulus,biological_process
GO:0009855,determination of bilateral symmetry,biological_process
GO:0010564,regulation of cell cycle process,biological_process
GO:0016246,RNA interference,biological_process
GO:0016570,histone modification,biological_process
GO:0043687,post-translational protein modification,biological_process
